,B28H1808_2,Precipitation,Evaporation
2006-01-10,,0.0,0.0001
2006-01-11,,0.0,0.00019583330000000001
2006-01-12,,0.0023125,0.0001041667
2006-01-13,,0.0015125,0.0002916667
2006-01-14,,7.5e-05,0.0004916667
2006-01-15,,0.0,0.0005
2006-01-16,,0.0,0.0005
2006-01-17,,0.0015624999999999999,0.0005
2006-01-18,,0.0031875,0.0001166667
2006-01-19,,0.0015375,0.0003875
2006-01-20,,0.0017375,0.00020833330000000002
2006-01-21,,0.0032875,0.0001041667
2006-01-22,,0.0031374999999999997,0.00019583330000000001
2006-01-23,,0.0010500000000000002,0.0001041667
2006-01-24,,0.0,0.0004833333
2006-01-25,,0.000125,0.00040416670000000004
2006-01-26,,0.0017625,0.00020833330000000002
2006-01-27,,0.0012000000000000001,0.0001041667
2006-01-28,,0.0001125,0.0003875
2006-01-29,,0.0,0.0004958333
2006-01-30,,0.0,0.0005958333
2006-01-31,,0.0,0.0002166667
2006-02-01,,0.0,0.0003916667
2006-02-02,,0.0,0.00020833330000000002
2006-02-03,,0.0,0.0001041667
2006-02-04,,6.25e-05,0.0001
2006-02-05,,0.000225,0.0001
2006-02-06,,0.0004875,0.0001
2006-02-07,,0.00135,0.0001
2006-02-08,,0.0056749999999999995,0.0001
2006-02-09,,0.0058125,0.0003875
2006-02-10,,0.0035624999999999997,0.0004
2006-02-11,,0.0013124999999999999,0.0001125
2006-02-12,,0.0001125,0.00019583330000000001
2006-02-13,,0.0,0.0004875
2006-02-14,,0.0,0.0007875
2006-02-15,,0.001125,0.0003208333
2006-02-16,,0.009675,0.0002041667
2006-02-17,,0.0068375,0.0003916667
2006-02-18,,0.004050000000000001,0.00020833330000000002
2006-02-19,,0.0026625,0.0003916667
2006-02-20,,0.00045000000000000004,0.0006875
2006-02-21,,0.001125,0.00031666670000000003
2006-02-22,,0.0014249999999999998,0.0002041667
2006-02-23,,0.00045000000000000004,0.0001041667
2006-02-24,,0.0,0.0008666667
2006-02-25,,0.0,0.0010916667
2006-02-26,,0.0,0.0011
2006-02-27,,0.0005625,0.0007166667
2006-02-28,,0.0022125,0.0007
2006-03-01,,0.0029375,0.00031666670000000003
2006-03-02,,0.0029625,0.0004916667
2006-03-03,,0.001875,0.0011708333000000001
2006-03-04,,0.00045000000000000004,0.000625
2006-03-05,,0.00025,0.0007916667
2006-03-06,,0.0013375,0.0008
2006-03-07,,0.0018375,0.0010875
2006-03-08,,0.0008,0.0012916667000000001
2006-03-09,,0.008324999999999999,0.0003416667
2006-03-10,,0.006450000000000001,0.00030000000000000003
2006-03-11,,0.0024625,0.0004916667
2006-03-12,,0.00125,0.00040416670000000004
2006-03-13,,0.0001875,0.000975
2006-03-14,,0.0,0.0013833333000000001
2006-03-15,,0.0,0.0014
2006-03-16,,0.0,0.0014958333000000001
2006-03-17,,0.0,0.0004458333
2006-03-18,,0.0,0.0003041667
2006-03-19,,0.0,0.0005875
2006-03-20,,0.0,0.0006000000000000001
2006-03-21,,0.0,0.0014625
2006-03-22,,0.0,0.0015958333000000002
2006-03-23,,0.0,0.0010249999999999999
2006-03-24,,0.0,0.0019583333
2006-03-25,,0.005124999999999999,0.0013291667000000001
2006-03-26,,0.0077624999999999994,0.0010125
2006-03-27,,0.006062499999999999,0.0014791667
2006-03-28,,0.0060125,0.0015
2006-03-29,,0.006375,0.0017875
2006-03-30,,0.007362499999999999,0.001225
2006-03-31,,0.0037500000000000003,0.0009125
2006-04-01,,0.001075,0.0012833333
2006-04-02,,0.0006875,0.0012041667
2006-04-03,,0.0014375,0.0012000000000000001
2006-04-04,,0.0008749999999999999,0.0011041667
2006-04-05,,0.0006374999999999999,0.0015791667000000001
2006-04-06,,0.00033749999999999996,0.0017916667000000002
2006-04-07,,0.0001875,0.0017041667
2006-04-08,,0.0008,0.0015083333
2006-04-09,,0.0030375,0.0011166667000000001
2006-04-10,,0.0016374999999999998,0.0019625
2006-04-11,,0.0002875,0.0018083333
2006-04-12,,0.003025,0.0015125
2006-04-13,,0.0024749999999999998,0.0013083333
2006-04-14,,0.004762499999999999,0.000725
2006-04-15,,0.0025875,0.00185
2006-04-16,,0.005750000000000001,0.0016125
2006-04-17,,0.0063875,0.0015041667000000002
2006-04-18,,0.001825,0.0016916667000000001
2006-04-19,,0.0001,0.0014125
2006-04-20,,0.0009125,0.0021666667
2006-04-21,,0.000525,0.0022
2006-04-22,,0.001375,0.0020083333000000003
2006-04-23,,0.000825,0.0017124999999999998
2006-04-24,,0.0,0.0019875
2006-04-25,,0.0,0.0026708333
2006-04-26,,0.0,0.0033708333000000003
2006-04-27,,0.0,0.0012916667000000001
2006-04-28,,0.0,0.0025416667
2006-04-29,,0.0,0.0026958333
2006-04-30,,0.0025,0.0018375
2006-05-01,,0.0015,0.0018000000000000002
2006-05-02,,0.00125,0.0019916667000000002
2006-05-03,,0.00075,0.0031500000000000005
2006-05-04,,0.0,0.0034874999999999997
2006-05-05,,0.0,0.0043625
2006-05-06,,0.0,0.0041125
2006-05-07,,0.0,0.0042916667
2006-05-08,,0.0,0.0040125
2006-05-09,,0.0,0.0041916667
2006-05-10,,0.0,0.0041041667
2006-05-11,,0.0,0.0045791667
2006-05-12,,0.0,0.0044083333
2006-05-13,,0.0015624999999999999,0.0037291667
2006-05-14,,0.0015624999999999999,0.0033166667
2006-05-15,,0.000375,0.0032041667000000003
2006-05-16,,0.0001875,0.0027208333000000003
2006-05-17,,0.0002375,0.0024124999999999997
2006-05-18,,0.0021375,0.0031666667
2006-05-19,,0.006487499999999999,0.0027208333000000003
2006-05-20,,0.005025,0.0010708333
2006-05-21,,0.0129375,0.0009041667
2006-05-22,,0.011587499999999999,0.0015708333
2006-05-23,,0.00445,0.0029416667
2006-05-24,,0.0013000000000000002,0.0019458333
2006-05-25,,0.0045874999999999996,0.0022833333
2006-05-26,,0.00285,0.0014375
2006-05-27,,0.00355,0.0013041667
2006-05-28,,0.0043749999999999995,0.000725
2006-05-29,,0.0015125,0.0017541667000000002
2006-05-30,,0.003075,0.002375
2006-05-31,,0.004925,0.0024000000000000002
2006-06-01,,0.0019375,0.0014416667
2006-06-02,,0.0002875,0.0024541667
2006-06-03,,0.00015000000000000001,0.0028833333
2006-06-04,,0.0,0.0031875
2006-06-05,,0.0,0.0034874999999999997
2006-06-06,,0.0,0.0021583333000000002
2006-06-07,,0.0,0.0035375
2006-06-08,,0.0,0.0035041667
2006-06-09,,0.0,0.0047458333
2006-06-10,,0.0,0.0048958333
2006-06-11,,0.0,0.0053791667
2006-06-12,,0.0,0.0055916667
2006-06-13,,0.0,0.0056958333000000005
2006-06-14,,0.0021874999999999998,0.0056041667000000005
2006-06-15,,0.002875,0.0028208333
2006-06-16,,0.0010624999999999999,0.0010708333
2006-06-17,,7.5e-05,0.0014791667
2006-06-18,,0.0,0.0041833333000000006
2006-06-19,,0.0,0.0042041667
2006-06-20,,0.0005,0.0029541667
2006-06-21,,0.00030000000000000003,0.0038583333000000004
2006-06-22,,0.00125,0.0018874999999999999
2006-06-23,,0.00075,0.0031416667000000002
2006-06-24,,0.0,0.0025291667
2006-06-25,,0.0,0.0038416667000000003
2006-06-26,,0.00075,0.0031333333
2006-06-27,,0.00045000000000000004,0.0012791667
2006-06-28,,0.0,0.0022541667
2006-06-29,,0.0,0.004025
2006-06-30,,0.0,0.0049625
2006-07-01,,0.0,0.0052875
2006-07-02,,0.0,0.0054916667
2006-07-03,,0.0,0.0055958333
2006-07-04,,0.0,0.0057916667
2006-07-05,,0.0,0.0051291667
2006-07-06,,0.0005625,0.0046208333
2006-07-07,,0.008775,0.0035458333
2006-07-08,,0.013375,0.0025416667
2006-07-09,,0.0056124999999999994,0.0034583333
2006-07-10,,0.0013124999999999999,0.0025416667
2006-07-11,,0.0008749999999999999,0.0038416667000000003
2006-07-12,,0.0001875,0.0026541667
2006-07-13,,0.0,0.0049
2006-07-14,,0.0,0.0051916667
2006-07-15,,0.0,0.0049125
2006-07-16,,0.0,0.005187499999999999
2006-07-17,,0.0,0.0052958333
2006-07-18,,0.0,0.005395833300000001
2006-07-19,,0.0,0.0054958333
2006-07-20,,0.0,0.0055000000000000005
2006-07-21,,0.0,0.0045416667
2006-07-22,,0.0,0.0049791667
2006-07-23,,0.0024375,0.0030833333000000003
2006-07-24,,0.006025,0.0028083333
2006-07-25,,0.0027375,0.0040458333
2006-07-26,,0.0,0.0049625
2006-07-27,,0.0,0.0047125
2006-07-28,,0.0003125,0.0036458333000000003
2006-07-29,,0.00043749999999999995,0.0029291667
2006-07-30,,0.00015000000000000001,0.0042416667000000005
2006-07-31,,0.002,0.0023833333
2006-08-01,,0.0027624999999999998,0.0029708333
2006-08-02,,0.019375,0.0014666667
2006-08-03,,0.026375,0.0011125
2006-08-04,,0.0091875,0.0022500000000000003
2006-08-05,,0.014374999999999999,0.0015333333
2006-08-06,,0.008624999999999999,0.0035125
2006-08-07,,0.0,0.0035041667
2006-08-08,,0.001625,0.0020625
2006-08-09,,0.000975,0.002
2006-08-10,,0.000375,0.0017124999999999998
2006-08-11,,0.00235,0.0015083333
2006-08-12,,0.00615,0.0022666667
2006-08-13,,0.0029874999999999997,0.0019166667
2006-08-14,,3.75e-05,0.0032416667
2006-08-15,,0.0028125,0.0010958333
2006-08-16,,0.0016875,0.0013833333000000001
2006-08-17,,0.0,0.0027416667
2006-08-18,,0.000375,0.0025125
2006-08-19,,0.0016,0.0018291667000000001
2006-08-20,,0.0011375,0.0030458333
2006-08-21,,0.010125,0.0019500000000000001
2006-08-22,,0.019275,0.0017083333000000001
2006-08-23,,0.0082375,0.002275
2006-08-24,,0.00015000000000000001,0.0027791667000000003
2006-08-25,,0.0032500000000000003,0.0016500000000000002
2006-08-26,,0.0020125,0.0017916667000000002
2006-08-27,,0.00035000000000000005,0.0021833333
2006-08-28,,0.0040625,0.0017208333
2006-08-29,,0.007450000000000001,0.0010291667
2006-08-30,,0.00395,0.00215
2006-08-31,,0.0012125,0.001625
2006-09-01,,0.0006625,0.0016
2006-09-02,,0.00027499999999999996,0.0017916667000000002
2006-09-03,,0.0007,0.0018000000000000002
2006-09-04,,0.0009375,0.0008416667
2006-09-05,,0.00033749999999999996,0.002525
2006-09-06,,0.0005,0.0011625
2006-09-07,,0.00030000000000000003,0.0024416667
2006-09-08,,0.001,0.0015416667000000002
2006-09-09,,0.0006000000000000001,0.0024583333
2006-09-10,,0.0,0.0027875
2006-09-11,,0.0,0.0031833333
2006-09-12,,0.0,0.0029124999999999997
2006-09-13,,0.0,0.0029958333
2006-09-14,,0.0,0.003
2006-09-15,,0.0,0.0029041667
2006-09-16,,0.0,0.0028041667
2006-09-17,,0.0,0.0024166667000000003
2006-09-18,,0.0,0.0021125
2006-09-19,,0.00025,0.0007583333
2006-09-20,,0.00033749999999999996,0.0009874999999999999
2006-09-21,,0.0001125,0.0024375
2006-09-22,,0.0,0.0027875
2006-09-23,,0.0,0.0027041667000000003
2006-09-24,,0.0,0.0013583333
2006-09-25,,0.0,0.0013958333
2006-09-26,,0.0,0.0014
2006-09-27,,0.00043749999999999995,0.0007291667000000001
2006-09-28,,0.0002625,0.0013708333
2006-09-29,,0.0,0.0014
2006-09-30,,0.0001875,0.0014
2006-10-01,,0.0001125,0.0018791667
2006-10-02,,0.0024375,0.0012291667
2006-10-03,,0.006775,0.0010083333
2006-10-04,,0.0038125,0.0007124999999999999
2006-10-05,,0.002375,0.0009874999999999999
2006-10-06,,0.004762499999999999,0.0013833333000000001
2006-10-07,,0.0051375,0.00034583330000000003
2006-10-08,,0.00455,0.0011625
2006-10-09,,0.0016500000000000002,0.0011041667
2006-10-10,,0.0,0.0015791667000000001
2006-10-11,,0.004,0.0005458333
2006-10-12,,0.0024000000000000002,0.0016500000000000002
2006-10-13,,0.000375,0.0012208333
2006-10-14,,0.000225,0.00033749999999999996
2006-10-15,,0.0,0.0007791667
2006-10-16,,0.0,0.0011833333
2006-10-17,,0.0,0.0014874999999999999
2006-10-18,,0.0,0.0015
2006-10-19,,0.0005,0.0006374999999999999
2006-10-20,,0.0012374999999999999,0.0007916667
2006-10-21,,0.001375,0.0008
2006-10-22,,0.0004875,0.0009916667
2006-10-23,,0.0037500000000000003,0.0008083333
2006-10-24,,0.0044375,0.0008958333000000001
2006-10-25,,0.00525,0.0004208333
2006-10-26,,0.0026125,0.0006875
2006-10-27,,0.00015000000000000001,0.0012749999999999999
2006-10-28,,0.00043749999999999995,0.0012041667
2006-10-29,,0.002075,0.00043333330000000004
2006-10-30,,0.0010875,0.0005916667
2006-10-31,,0.0,0.0005041667
2006-11-01,,0.00425,0.0003083333
2006-11-02,,0.0029874999999999997,0.0005875
2006-11-03,,0.0005124999999999999,0.0006958333000000001
2006-11-04,,0.0019625,0.00031666670000000003
2006-11-05,,0.0010875,0.0004916667
2006-11-06,,0.0,0.0003083333
2006-11-07,,0.0,0.00030000000000000003
2006-11-08,,0.0,0.0003958333
2006-11-09,,0.0015,0.0003041667
2006-11-10,,0.0012125,0.0005875
2006-11-11,,0.004750000000000001,0.0006000000000000001
2006-11-12,,0.0066749999999999995,0.0002166667
2006-11-13,,0.0036125,0.0003916667
2006-11-14,,0.0015,0.0001125
2006-11-15,,0.0016374999999999998,0.0002916667
2006-11-16,,0.0007124999999999999,0.00030000000000000003
2006-11-17,,0.0040625,0.0005875
2006-11-18,,0.0043749999999999995,0.0003125
2006-11-19,,0.0011625,0.00030000000000000003
2006-11-20,,0.003375,0.0001083333
2006-11-21,,0.0083375,0.0001
2006-11-22,,0.005350000000000001,0.0003875
2006-11-23,,0.0043749999999999995,0.00020833330000000002
2006-11-24,,0.006,0.0001041667
2006-11-25,,0.0037375,0.0003875
2006-11-26,,0.0008874999999999999,0.00020833330000000002
2006-11-27,,3.75e-05,0.0003916667
2006-11-28,,0.0,0.0004
2006-11-29,,0.00043749999999999995,0.0005916667
2006-11-30,,0.000325,0.00040833330000000003
2006-12-01,,3.75e-05,0.0003041667
2006-12-02,,0.0,0.0003958333
2006-12-03,,0.0008125,0.00020833330000000002
2006-12-04,,0.002425,0.0002958333
2006-12-05,,0.0029749999999999998,0.0002041667
2006-12-06,,0.004025,0.0002
2006-12-07,,0.003825,0.0001041667
2006-12-08,,0.0076749999999999995,4.1667e-06
2006-12-09,,0.0097375,9.583330000000001e-05
2006-12-10,,0.0035875,0.0003875
2006-12-11,,0.0006000000000000001,0.0004
2006-12-12,,0.0047125,1.66667e-05
2006-12-13,,0.00525,0.0003833333
2006-12-14,,0.001575,0.00020833330000000002
2006-12-15,,0.0,0.0002
2006-12-16,,0.0,0.0002958333
2006-12-17,,0.0031249999999999997,1.2499999999999999e-05
2006-12-18,,0.0019375,0.0002875
2006-12-19,,0.000225,0.0001083333
2006-12-20,,0.0001125,0.0002916667
2006-12-21,,0.0001875,1.2499999999999999e-05
2006-12-22,,0.0001125,9.583330000000001e-05
2006-12-23,,0.0,0.0001
2006-12-24,,6.25e-05,0.0001
2006-12-25,,0.0001625,0.0001
2006-12-26,,0.0002,0.0001
2006-12-27,,7.5e-05,4.1667e-06
2006-12-28,,0.000625,0.0
2006-12-29,,0.00043749999999999995,0.0
2006-12-30,,3.75e-05,0.0002875
2006-12-31,,0.008875,1.2499999999999999e-05
2007-01-01,,0.007574999999999999,0.0001916667
2007-01-02,,0.0031625,0.0001041667
2007-01-03,,0.0055875,0.00019583330000000001
2007-01-04,,0.0047,0.0002
2007-01-05,,0.004075,0.0001041667
2007-01-06,,0.004037499999999999,0.0001
2007-01-07,,0.012137499999999999,0.00019583330000000001
2007-01-08,,0.00795,0.0001041667
2007-01-09,,0.00265,0.0002916667
2007-01-10,,0.0010500000000000002,0.0001083333
2007-01-11,,0.004,0.0001
2007-01-12,,0.007025,4.1667e-06
2007-01-13,,0.0029625,0.0002875
2007-01-14,,0.0018625,0.0001083333
2007-01-15,,0.0010500000000000002,0.0004833333
2007-01-16,,0.0,0.00040416670000000004
2007-01-17,,0.000375,0.0001125
2007-01-18,,0.0146,0.00019583330000000001
2007-01-19,,0.018500000000000003,8.3333e-06
2007-01-20,,0.0063,0.0002875
2007-01-21,,0.00585,0.0001083333
2007-01-22,,0.0056875,0.0003875
2007-01-23,,0.001825,0.0003041667
2007-01-24,,0.0002625,0.00030000000000000003
2007-01-25,,0.0,0.0001083333
2007-01-26,,0.0,0.0002916667
2007-01-27,,0.0020625,0.0001083333
2007-01-28,,0.0015500000000000002,0.0002916667
2007-01-29,,0.001125,0.0001083333
2007-01-30,,0.000625,0.0003875
2007-01-31,,3.75e-05,0.0003041667
2007-02-01,,0.0008749999999999999,0.0004916667
2007-02-02,,0.0005875,0.0002125
2007-02-03,,3.75e-05,0.0001041667
2007-02-04,,0.0,0.0003875
2007-02-05,,0.0,0.0004
2007-02-06,,0.0001875,0.0001125
2007-02-07,,0.0004875,0.0006749999999999999
2007-02-08,,0.000225,0.0005083333
2007-02-09,,0.004625,0.0001166667
2007-02-10,,0.0028374999999999997,0.0001
2007-02-11,,0.0031625,0.00019583330000000001
2007-02-12,,0.0065625,0.0002
2007-02-13,,0.01225,0.0002958333
2007-02-14,,0.0080375,0.0002041667
2007-02-15,,0.006925,0.0002
2007-02-16,,0.0033,0.0009666667
2007-02-17,,0.0,0.001
2007-02-18,,0.0,0.0009041667
2007-02-19,,0.0,0.000325
2007-02-20,,0.0,0.0006833333
2007-02-21,,0.0,0.0006041667
2007-02-22,,0.0022500000000000003,0.0003125
2007-02-23,,0.00135,0.0007791667
2007-02-24,,0.0026875,0.0006083333000000001
2007-02-25,,0.0068625,0.0005041667
2007-02-26,,0.0090875,0.0002125
2007-02-27,,0.0043124999999999995,0.0002
2007-02-28,,0.0051375,0.0004875
2007-03-01,,0.013000000000000001,0.0005958333
2007-03-02,,0.00855,0.0008874999999999999
2007-03-03,,0.0052125,0.0007083333
2007-03-04,,0.0026875,0.0002208333
2007-03-05,,0.002575,0.0008708333
2007-03-06,,0.0027624999999999998,0.0010916667
2007-03-07,,0.0069500000000000004,0.0004291667
2007-03-08,,0.0056749999999999995,0.0004958333
2007-03-09,,0.0012000000000000001,0.0011708333000000001
2007-03-10,,0.0032500000000000003,0.00033749999999999996
2007-03-11,,0.0019500000000000001,0.0013541667
2007-03-12,,0.0,0.0017833333000000001
2007-03-13,,0.0,0.0018958333
2007-03-14,,0.0,0.0017083333000000001
2007-03-15,,0.0,0.0013166667
2007-03-16,,0.0,0.0015875
2007-03-17,,0.0009375,0.0007375
2007-03-18,,0.0054375,0.0004125
2007-03-19,,0.004175,0.0007833333
2007-03-20,,0.0018124999999999999,0.0007041667
2007-03-21,,0.0008874999999999999,0.0011791667
2007-03-22,,0.002525,0.0010083333
2007-03-23,,0.0016125,0.0003291667
2007-03-24,,0.0004875,0.0008749999999999999
2007-03-25,,0.000225,0.0009958333
2007-03-26,,0.0,0.0019583333
2007-03-27,,0.0,0.0023833333
2007-03-28,,0.0,0.0024000000000000002
2007-03-29,,0.0,0.0025916667
2007-03-30,,0.0,0.0016416667
2007-03-31,,0.0005,0.0016958333
2007-04-01,,0.00030000000000000003,0.0023708333000000002
2007-04-02,,0.0,0.0027833333
2007-04-03,,0.0,0.0026083333
2007-04-04,,0.0,0.0008749999999999999
2007-04-05,,0.0,0.0024291667
2007-04-06,,0.0,0.0018291667000000001
2007-04-07,,0.0,0.002375
2007-04-08,,0.0,0.00125
2007-04-09,,0.0,0.0021583333000000002
2007-04-10,,0.0,0.0015291667
2007-04-11,,0.0,0.0010208333
2007-04-12,,0.0,0.0013833333000000001
2007-04-13,,0.0,0.0031249999999999997
2007-04-14,,0.0,0.0027208333000000003
2007-04-15,,0.0,0.0037541667
2007-04-16,,0.0,0.0038958333
2007-04-17,,0.0,0.0036125
2007-04-18,,0.0,0.0022583333
2007-04-19,,0.0,0.0019125
2007-04-20,,0.0,0.00305
2007-04-21,,0.0,0.0016625
2007-04-22,,0.0,0.0029416667
2007-04-23,,0.0,0.0034791667
2007-04-24,,0.0,0.002925
2007-04-25,,0.0,0.0025166667
2007-04-26,,0.0,0.0025958333
2007-04-27,,0.0,0.0039416667
2007-04-28,,0.0,0.0040958333
2007-04-29,,0.0,0.0041
2007-04-30,,0.0,0.0039083333000000005
2007-05-01,,0.0,0.0039958333
2007-05-02,,0.0,0.0040958333
2007-05-03,,0.0,0.0041958333
2007-05-04,,0.0,0.0036249999999999998
2007-05-05,,0.0,0.0039833333
2007-05-06,,0.0,0.004
2007-05-07,,0.0043749999999999995,0.0029458333000000002
2007-05-08,,0.013000000000000001,0.0006000000000000001
2007-05-09,,0.0086625,0.0018416667
2007-05-10,,0.008150000000000001,0.0022833333
2007-05-11,,0.016075,0.0018208333
2007-05-12,,0.014612499999999999,0.0010333333
2007-05-13,,0.0056124999999999994,0.00215
2007-05-14,,0.0029000000000000002,0.0018166667
2007-05-15,,0.0071874999999999994,0.0025666667000000002
2007-05-16,,0.0142125,0.0028875
2007-05-17,,0.009224999999999999,0.00175
2007-05-18,,0.0016875,0.0026583333000000002
2007-05-19,,0.0021249999999999997,0.0035624999999999997
2007-05-20,,0.0012749999999999999,0.0036000000000000003
2007-05-21,,6.25e-05,0.0025458333
2007-05-22,,3.75e-05,0.0018291667000000001
2007-05-23,,0.0,0.002375
2007-05-24,,0.0,0.0045083333
2007-05-25,,0.006,0.0047916667
2007-05-26,,0.0041,0.0027875
2007-05-27,,0.0021125,0.0020291667
2007-05-28,,0.0014,0.0017124999999999998
2007-05-29,,0.001625,0.0014125
2007-05-30,,0.0013000000000000002,0.0007291667000000001
2007-05-31,,0.0033875,0.0043416667
2007-06-01,,0.005,0.0018166667
2007-06-02,,0.001875,0.0040958333
2007-06-03,,0.0,0.0039125
2007-06-04,,0.0,0.0016
2007-06-05,,0.0,0.0037041667000000003
2007-06-06,,0.0,0.0041833333000000006
2007-06-07,,0.0,0.0034333333000000003
2007-06-08,,0.0,0.0044541667000000005
2007-06-09,,0.0,0.0051708333
2007-06-10,,0.0065625,0.0035708333
2007-06-11,,0.0039375,0.0035
2007-06-12,,6.25e-05,0.0045541667
2007-06-13,,3.75e-05,0.0014375
2007-06-14,,0.0,0.0023541667000000002
2007-06-15,,0.002,0.0030708333
2007-06-16,,0.0031374999999999997,0.0020458333
2007-06-17,,0.0021000000000000003,0.0034375
2007-06-18,,0.004625,0.0031166667
2007-06-19,,0.004750000000000001,0.0017583333
2007-06-20,,0.0013874999999999998,0.0049583333
2007-06-21,,0.0,0.0032791667000000003
2007-06-22,,0.0030624999999999997,0.0011875
2007-06-23,,0.0092125,0.0026333333
2007-06-24,,0.0066749999999999995,0.0025083333000000003
2007-06-25,,0.0031000000000000003,0.0026916667
2007-06-26,,0.0056749999999999995,0.0017416667
2007-06-27,,0.0089,0.0017000000000000001
2007-06-28,,0.00455,0.002275
2007-06-29,,0.0010249999999999999,0.002875
2007-06-30,,0.0049875,0.0012708333
2007-07-01,,0.0030624999999999997,0.0026375
2007-07-02,,0.010400000000000001,0.0032749999999999997
2007-07-03,,0.0099,0.0029166667000000003
2007-07-04,,0.0068125,0.0015583333
2007-07-05,,0.0083,0.0019791667
2007-07-06,,0.010525,0.002575
2007-07-07,,0.006375,0.0011625
2007-07-08,,0.0012374999999999999,0.0032083333
2007-07-09,,0.00025,0.0035875
2007-07-10,,0.0045874999999999996,0.0025458333
2007-07-11,,0.00585,0.0032666667
2007-07-12,,0.0031625,0.0014791667
2007-07-13,,0.0018124999999999999,0.0020708333
2007-07-14,,0.0006374999999999999,0.0028666667
2007-07-15,,0.0,0.0038583333000000004
2007-07-16,,0.0,0.0040916667000000006
2007-07-17,,0.001125,0.0040041667
2007-07-18,,0.0006749999999999999,0.0040958333
2007-07-19,,0.0,0.0037166667000000002
2007-07-20,,0.0,0.0033166667
2007-07-21,,0.0111875,0.0019583333
2007-07-22,,0.007775,0.0041041667
2007-07-23,,0.0036374999999999997,0.0031458333000000003
2007-07-24,,0.003675,0.0018541667
2007-07-25,,0.0020625,0.0019916667000000002
2007-07-26,,0.0006875,0.0039166667
2007-07-27,,0.0040125,0.0024666667
2007-07-28,,0.0061125,0.0029749999999999998
2007-07-29,,0.0099375,0.002425
2007-07-30,,0.009925,0.0013458333
2007-07-31,,0.0045000000000000005,0.0028333333
2007-08-01,,0.0026000000000000003,0.0024208333
2007-08-02,,0.0010875,0.004125
2007-08-03,,0.000125,0.0012291667
2007-08-04,,7.5e-05,0.0034000000000000002
2007-08-05,,0.0,0.0043625
2007-08-06,,0.0,0.0047833333
2007-08-07,,0.0023125,0.0044166667
2007-08-08,,0.0027,0.0009500000000000001
2007-08-09,,0.0007875,0.0015666667
2007-08-10,,0.0008125,0.0005458333
2007-08-11,,0.0004875,0.0012666667
2007-08-12,,0.0,0.0034083333
2007-08-13,,0.0033125,0.0038833333
2007-08-14,,0.0019875,0.0030375
2007-08-15,,0.0022500000000000003,0.0034791667
2007-08-16,,0.0029124999999999997,0.0026375
2007-08-17,,0.0023125,0.0021208333
2007-08-18,,0.0012625,0.0022916667
2007-08-19,,0.0002625,0.0033541667000000002
2007-08-20,,0.0005,0.0024416667
2007-08-21,,0.000425,0.0019208333000000001
2007-08-22,,0.010450000000000001,0.0011333333000000001
2007-08-23,,0.006475,0.0022500000000000003
2007-08-24,,0.0002125,0.0026833333
2007-08-25,,3.75e-05,0.0035624999999999997
2007-08-26,,0.0,0.0032166667
2007-08-27,,0.0,0.0027208333000000003
2007-08-28,,0.0,0.0023166667
2007-08-29,,0.0,0.0027791667000000003
2007-08-30,,0.0,0.0025125
2007-08-31,,0.00025,0.00135
2007-09-01,,0.00027499999999999996,0.0009166667
2007-09-02,,7.5e-05,0.0018583333
2007-09-03,,0.015125,0.001325
2007-09-04,,0.0097625,0.0025458333
2007-09-05,,0.0012875,0.0025041667
2007-09-06,,0.0009624999999999999,0.0015416667000000002
2007-09-07,,0.000575,0.0023625
2007-09-08,,0.000375,0.0017291667
2007-09-09,,0.00030000000000000003,0.0010291667
2007-09-10,,0.0001125,0.0012875
2007-09-11,,0.004750000000000001,0.0013958333
2007-09-12,,0.00285,0.0015916667
2007-09-13,,0.0001875,0.0013124999999999999
2007-09-14,,0.0001125,0.0010125
2007-09-15,,0.00043749999999999995,0.0016708333000000001
2007-09-16,,0.0002625,0.0024666667
2007-09-17,,0.0,0.0023083333
2007-09-18,,0.004187499999999999,0.000575
2007-09-19,,0.0025125,0.0017458333000000001
2007-09-20,,0.00043749999999999995,0.0021833333
2007-09-21,,0.0005124999999999999,0.0010500000000000002
2007-09-22,,0.00015000000000000001,0.0013833333000000001
2007-09-23,,0.0,0.0010166667
2007-09-24,,0.0,0.00215
2007-09-25,,0.0015,0.001625
2007-09-26,,0.0025875,0.0015041667000000002
2007-09-27,,0.00445,0.0013083333
2007-09-28,,0.0081875,0.0012041667
2007-09-29,,0.0082375,0.0008166667
2007-09-30,,0.012425,0.0003208333
2007-10-01,,0.0058125,0.0005875
2007-10-02,,0.00075,0.0006000000000000001
2007-10-03,,0.00045000000000000004,0.0005041667
2007-10-04,,0.0096875,0.0005958333
2007-10-05,,0.0059375,0.0007916667
2007-10-06,,0.00013749999999999998,0.0010875
2007-10-07,,0.0001,0.0008125
2007-10-08,,0.0001,0.0015666667
2007-10-09,,3.75e-05,0.0008333333
2007-10-10,,0.0,0.0011833333
2007-10-11,,0.0,0.0013916667
2007-10-12,,6.25e-05,0.0013041667
2007-10-13,,3.75e-05,0.0011083333
2007-10-14,,0.0,0.0013874999999999998
2007-10-15,,0.0,0.0015916667
2007-10-16,,0.0,0.0015041667000000002
2007-10-17,,0.0,0.0012125
2007-10-18,,0.006750000000000001,0.00043333330000000004
2007-10-19,,0.004612499999999999,0.000975
2007-10-20,,0.0004,0.0006166667
2007-10-21,,3.75e-05,0.001175
2007-10-22,,0.0005,0.00033749999999999996
